,inner_loss,inner_loss_b,inner_loss_f
1643,[0.00859186 0.00851166 0.00843359 0.00835749 0.00828329 0.00821085],"[4.37284953e-05 4.17028286e-05 3.98219574e-05 3.80751089e-05
 3.64528284e-05 3.49460377e-05]",[0.00815457 0.00809464 0.00803537 0.00797674 0.00791876 0.00786139]
1644,[0.00636667 0.00620785 0.00606086 0.00592449 0.00579767 0.00567942],"[3.45969362e-05 3.28845334e-05 3.15204659e-05 3.04545840e-05
 2.96434861e-05 2.90492114e-05]",[0.0060207  0.00587901 0.00574566 0.00561995 0.00550123 0.00538892]
1645,[0.00408887 0.00403101 0.00397544 0.00392201 0.00387058 0.00382102],"[3.99129041e-05 3.76493393e-05 3.55566057e-05 3.36213195e-05
 3.18320399e-05 3.01771579e-05]",[0.00368974 0.00365452 0.00361987 0.00358579 0.00355225 0.00351925]
1646,[0.00882525 0.00860492 0.00840174 0.00821379 0.00803941 0.00787711],"[4.40982902e-05 4.16253104e-05 3.96628315e-05 3.81345306e-05
 3.69741792e-05 3.61241975e-05]",[0.00838427 0.00818867 0.00800511 0.00783245 0.00766967 0.00751587]
1647,[0.00521528 0.00514734 0.00508215 0.00501953 0.00495927 0.00490122],"[3.41966422e-05 3.23953229e-05 3.07433465e-05 2.92276296e-05
 2.78362678e-05 2.65587852e-05]",[0.00487332 0.00482338 0.00477472 0.00472725 0.00468091 0.00463563]
1648,[0.00904437 0.00892827 0.00881709 0.00871048 0.00860808 0.00850961],"[5.93079679e-05 5.60095179e-05 5.30040562e-05 5.02647206e-05
 4.77686112e-05 4.54938911e-05]",[0.00845129 0.00836817 0.00828705 0.00820783 0.00813039 0.00805467]
1649,[0.00622831 0.00615426 0.00608234 0.00601239 0.00594433 0.00587805],"[3.94144620e-05 3.74924667e-05 3.57008899e-05 3.40296940e-05
 3.24706379e-05 3.10154812e-05]",[0.00583416 0.00577934 0.00572533 0.00567209 0.00561963 0.0055679 ]
1650,[0.00478338 0.00468983 0.00460091 0.00451628 0.00443563 0.00435865],"[4.87295968e-05 4.60562414e-05 4.36190284e-05 4.13967415e-05
 3.93698505e-05 3.75206499e-05]",[0.00429609 0.00422927 0.00416472 0.00410232 0.00404193 0.00398344]
1651,[0.01183778 0.01156124 0.01130449 0.01106532 0.01084179 0.01063223],"[5.05796040e-05 4.76400692e-05 4.52321951e-05 4.32772954e-05
 4.17084349e-05 4.04677563e-05]",[0.01133199 0.01108484 0.01085217 0.01063255 0.0104247  0.01022755]
1652,[0.00694627 0.00682033 0.00669977 0.00658419 0.00647326 0.00636667],"[4.35093245e-05 4.15540911e-05 3.97879178e-05 3.81923033e-05
 3.67504937e-05 3.54474897e-05]",[0.00651117 0.00640479 0.00630189 0.00620227 0.00610576 0.0060122 ]
1653,[0.00454392 0.00447005 0.00439869 0.0043297  0.00426294 0.0041983 ],"[4.18143920e-05 3.94887595e-05 3.73236699e-05 3.53079391e-05
 3.34299998e-05 3.16807862e-05]",[0.00412578 0.00407517 0.00402545 0.00397662 0.00392864 0.0038815 ]
1654,[0.00663828 0.00653808 0.00644303 0.00635261 0.0062664  0.00618401],"[5.68604971e-05 5.52080140e-05 5.36673544e-05 5.22261131e-05
 5.08743855e-05 4.96045179e-05]",[0.00606968 0.005986   0.00590635 0.00583035 0.00575766 0.00568797]
1655,[0.01201341 0.01187944 0.0117495  0.01162331 0.01150061 0.0113812 ],"[5.42793216e-05 5.10543687e-05 4.80910680e-05 4.53677982e-05
 4.28645722e-05 4.05637930e-05]",[0.01147061 0.0113689  0.01126859 0.01116963 0.01107197 0.01097556]
1656,[0.00726516 0.00712068 0.00698552 0.00685877 0.00673959 0.00662726],"[3.71023706e-05 3.55741486e-05 3.43076137e-05 3.32662835e-05
 3.24192760e-05 3.17390056e-05]",[0.00689414 0.00676494 0.00664245 0.00652611 0.0064154  0.00630987]
1657,[0.00736331 0.00727346 0.00718703 0.00710379 0.00702352 0.00694603],"[4.12094979e-05 3.89000505e-05 3.67845903e-05 3.48469598e-05
 3.30725500e-05 3.14482922e-05]",[0.00695121 0.00688446 0.00681919 0.00675532 0.0066928  0.00663155]
1658,[0.00525095 0.00516342 0.00507947 0.00499884 0.00492133 0.00484672],"[3.79098650e-05 3.62665902e-05 3.47621416e-05 3.33840324e-05
 3.21210284e-05 3.09628058e-05]",[0.00487185 0.00480075 0.00473184 0.004665   0.00460012 0.00453709]
1659,[0.00499625 0.00492588 0.00485806 0.00479264 0.00472948 0.00466844],"[4.72436221e-05 4.45929817e-05 4.21312330e-05 3.98450223e-05
 3.77208475e-05 3.57471744e-05]",[0.00452381 0.00447995 0.00443675 0.00439419 0.00435227 0.00431097]
1660,[0.00403207 0.00398359 0.00393667 0.00389126 0.00384725 0.00380458],"[3.41124748e-05 3.23405524e-05 3.06854690e-05 2.91393402e-05
 2.76945772e-05 2.63445981e-05]",[0.00369095 0.00366018 0.00362982 0.00359987 0.0035703  0.00354113]
1661,[0.0099462  0.00967875 0.00943127 0.00920177 0.00898847 0.00878977],"[8.81721750e-05 8.28912321e-05 7.83292183e-05 7.43982981e-05
 7.10178041e-05 6.81192364e-05]",[0.00906448 0.00884984 0.00864798 0.00845779 0.0082783  0.00810858]
1662,[0.00528853 0.00522017 0.00515459 0.00509158 0.00503098 0.00497263],"[5.17056714e-05 4.86918033e-05 4.59031300e-05 4.33228400e-05
 4.09347192e-05 3.87248077e-05]",[0.00477147 0.00473326 0.00469555 0.00465835 0.00462163 0.00458538]
1663,[0.00617337 0.00609846 0.00602622 0.00595647 0.00588906 0.00582383],"[5.35062849e-05 5.05372797e-05 4.77824583e-05 4.52262485e-05
 4.28536439e-05 4.06505242e-05]",[0.0056383  0.00559309 0.00554839 0.00550421 0.00546052 0.00541733]
1664,[0.00390667 0.00385749 0.00380989 0.00376376 0.00371903 0.00367562],"[2.91018041e-05 2.77451013e-05 2.64826907e-05 2.53078198e-05
 2.42144570e-05 2.31963235e-05]",[0.00361565 0.00358004 0.00354506 0.00351068 0.00347688 0.00344366]
1665,[0.00835546 0.0082069  0.00806618 0.00793263 0.00780573 0.00768493],"[6.75959897e-05 6.33263733e-05 5.94596161e-05 5.59565817e-05
 5.27836861e-05 4.99098146e-05]",[0.0076795  0.00757364 0.00747158 0.00737307 0.00727789 0.00718583]
1666,[0.00603568 0.00595699 0.00588179 0.00580985 0.00574093 0.00567481],"[4.98595133e-05 4.65903216e-05 4.35928265e-05 4.08440506e-05
 3.83236102e-05 3.60124541e-05]",[0.00553709 0.00549108 0.00544587 0.00540141 0.00535769 0.00531468]
1667,[0.00832234 0.00815248 0.00799371 0.00784498 0.00770533 0.00757394],"[4.53005013e-05 4.37538129e-05 4.25220913e-05 4.15612275e-05
 4.08320050e-05 4.03007108e-05]",[0.00786934 0.00771494 0.00756849 0.00742936 0.00729701 0.00717094]
1668,[0.0146908  0.01429988 0.01394697 0.01362698 0.01333559 0.01306907],"[3.86884533e-05 3.73240703e-05 3.67603964e-05 3.68377847e-05
 3.74228259e-05 3.84047122e-05]",[0.01430391 0.01392664 0.01357936 0.01325861 0.01296136 0.01268502]
1669,[0.0076539  0.00757477 0.00749778 0.0074228  0.00734972 0.00727843],"[3.66680894e-05 3.48163508e-05 3.31061783e-05 3.15263784e-05
 3.00671286e-05 2.87187885e-05]",[0.00728722 0.00722661 0.00716672 0.00710754 0.00704905 0.00699124]
1670,[0.0094708  0.00922948 0.00900677 0.00880057 0.00860899 0.00843044],"[4.28472500e-05 4.03357386e-05 3.83642956e-05 3.68500950e-05
 3.57208662e-05 3.49152336e-05]",[0.00904233 0.00882612 0.00862313 0.00843207 0.00825178 0.00808129]
1671,[0.00792401 0.00783792 0.0077542  0.00767272 0.00759338 0.00751604],"[3.61188849e-05 3.42082960e-05 3.24392373e-05 3.08008808e-05
 2.92839787e-05 2.78795055e-05]",[0.00756282 0.00749584 0.0074298  0.00736471 0.00730054 0.00723724]
1672,[0.0136864  0.0134502  0.01322697 0.01301557 0.01281494 0.01262417],"[4.88086843e-05 4.61747572e-05 4.39655031e-05 4.21286117e-05
 4.06175882e-05 3.93916294e-05]",[0.01319831 0.01298845 0.01278731 0.01259428 0.01240876 0.01223025]
1673,[0.00936245 0.009235   0.00911299 0.00899597 0.00888356 0.00877541],"[4.08383552e-05 3.86341756e-05 3.66748883e-05 3.49347784e-05
 3.33911783e-05 3.20227962e-05]",[0.00895407 0.00884866 0.00874624 0.00864662 0.00854965 0.00845518]
1674,[0.00863814 0.00850596 0.00837965 0.00825873 0.00814281 0.00803149],"[4.80962235e-05 4.55277154e-05 4.32277861e-05 4.11695839e-05
 3.93293329e-05 3.76851469e-05]",[0.00815718 0.00805068 0.00794737 0.00784703 0.00774952 0.00765464]
1675,[0.00588803 0.00578974 0.00569631 0.00560738 0.0055226  0.00544166],"[3.68384874e-05 3.50011807e-05 3.33746410e-05 3.19376128e-05
 3.06702468e-05 2.95550600e-05]",[0.00551965 0.00543972 0.00536257 0.00528801 0.0052159  0.00514611]
1676,[0.01251908 0.01219748 0.01190375 0.01163459 0.01138709 0.01115875],"[4.14441205e-05 3.93117634e-05 3.78787825e-05 3.70256421e-05
 3.66514137e-05 3.66702379e-05]",[0.01210464 0.01180436 0.01152496 0.01126433 0.01102058 0.01079205]
1677,[0.0055348  0.00545397 0.00537649 0.00530211 0.00523062 0.00516183],"[5.35502643e-05 5.04828838e-05 4.76589336e-05 4.50589905e-05
 4.26645663e-05 4.04591604e-05]",[0.00499929 0.00494914 0.0048999  0.00485152 0.00480397 0.00475724]
1678,[0.00601724 0.00595263 0.00588996 0.00582913 0.00577002 0.00571254],"[3.60734054e-05 3.42714277e-05 3.25967409e-05 3.10405399e-05
 2.95939574e-05 2.82488538e-05]",[0.00565651 0.00560992 0.00556399 0.00551872 0.00547408 0.00543005]
1679,[0.00454841 0.00448489 0.00442359 0.00436438 0.00430715 0.00425177],"[4.59105767e-05 4.34695864e-05 4.11951679e-05 3.90762125e-05
 3.71009390e-05 3.52594358e-05]",[0.00408931 0.0040502  0.00401164 0.00397362 0.00393614 0.00389918]
1680,[0.00587258 0.00578657 0.00570442 0.00562584 0.00555054 0.00547829],"[3.66892485e-05 3.51004934e-05 3.36723177e-05 3.23885177e-05
 3.12344395e-05 3.01964647e-05]",[0.00550569 0.00543557 0.0053677  0.00530195 0.0052382  0.00517632]
1681,[0.00352593 0.00346858 0.00341363 0.00336093 0.00331035 0.00326173],"[4.15123016e-05 3.94381940e-05 3.75143391e-05 3.57290647e-05
 3.40720302e-05 3.25331596e-05]",[0.00311081 0.00307419 0.00303849 0.00300364 0.00296963 0.0029364 ]
1682,[0.00540299 0.00532842 0.00525669 0.00518759 0.00512096 0.00505665],"[4.97813712e-05 4.69952415e-05 4.44182839e-05 4.20343062e-05
 3.98286330e-05 3.77872256e-05]",[0.00490518 0.00485847 0.0048125  0.00476725 0.00472267 0.00467878]
1683,[0.00354401 0.00348847 0.00343526 0.00338426 0.0033353  0.00328826],"[4.60429865e-05 4.33712847e-05 4.08915611e-05 3.85895028e-05
 3.64519524e-05 3.44661627e-05]",[0.00308358 0.00305475 0.00302635 0.00299836 0.00297078 0.00294359]
1684,[0.0053838  0.00528409 0.00518977 0.00510039 0.00501553 0.00493477],"[3.08070165e-05 2.97970123e-05 2.89370189e-05 2.82079063e-05
 2.75931581e-05 2.70766850e-05]",[0.00507573 0.00498612 0.0049004  0.00481831 0.0047396  0.00466401]
1685,[0.00949619 0.00920725 0.00894308 0.00870085 0.00847807 0.00827258],"[5.66550196e-05 5.39569902e-05 5.19216664e-05 5.04429674e-05
 4.94302603e-05 4.88046284e-05]",[0.00892964 0.00866768 0.00842386 0.00819642 0.00798376 0.00778454]
1686,[0.00551944 0.005414   0.00531365 0.00521804 0.00512685 0.00503974],"[6.56949858e-05 6.18475856e-05 5.83067868e-05 5.50467856e-05
 5.20448877e-05 4.92790595e-05]",[0.00486249 0.00479552 0.00473059 0.00466758 0.0046064  0.00454695]
1687,[0.00452886 0.00448131 0.0044352  0.00439045 0.00434697 0.00430471],"[3.27113401e-05 3.10874401e-05 2.95683911e-05 2.81467943e-05
 2.68163184e-05 2.55706931e-05]",[0.00420175 0.00417044 0.00413952 0.00410898 0.00407881 0.004049  ]
1688,[0.00366009 0.00358597 0.00351526 0.00344774 0.00338319 0.00332141],"[6.09809799e-05 5.72030615e-05 5.37026544e-05 5.04575802e-05
 4.74485537e-05 4.46574714e-05]",[0.00305028 0.00301394 0.00297824 0.00294317 0.0029087  0.00287483]
1689,[0.00733643 0.00714578 0.006968   0.00680192 0.00664646 0.00650065],"[5.44076513e-05 5.16959926e-05 4.94069240e-05 4.74878768e-05
 4.58920282e-05 4.45765533e-05]",[0.00679236 0.00662882 0.00647394 0.00632704 0.00618754 0.00605488]
1690,[0.00819831 0.00810307 0.00801072 0.00792109 0.00783402 0.00774935],"[4.39174568e-05 4.13606057e-05 3.90031184e-05 3.68297524e-05
 3.48265831e-05 3.29796813e-05]",[0.00775914 0.00768946 0.00762069 0.00755279 0.00748575 0.00741956]
1691,[0.00654602 0.00648325 0.00642229 0.00636304 0.0063054  0.00624928],"[3.98798144e-05 3.79884483e-05 3.62221534e-05 3.45726691e-05
 3.30317772e-05 3.15922759e-05]",[0.00614722 0.00610337 0.00606007 0.00601731 0.00597508 0.00593335]
1692,[0.00588879 0.0057871  0.00569022 0.00559779 0.00550951 0.00542507],"[6.14291037e-05 5.75155538e-05 5.39326463e-05 5.06519182e-05
 4.76477370e-05 4.48963262e-05]",[0.0052745  0.00521195 0.00515089 0.00509127 0.00503303 0.0049761 ]
1693,[0.00492721 0.00486752 0.00481018 0.00475505 0.00470198 0.00465082],"[4.36859934e-05 4.12532207e-05 3.90000409e-05 3.69127193e-05
 3.49794477e-05 3.31882798e-05]",[0.00449035 0.00445499 0.00442018 0.00438592 0.00435218 0.00431894]
1694,[0.0043747  0.00432237 0.00427169 0.00422259 0.00417496 0.00412873],"[3.33654636e-05 3.17122239e-05 3.01718823e-05 2.87364037e-05
 2.73981748e-05 2.61503432e-05]",[0.00404105 0.00400524 0.00396997 0.00393522 0.00390098 0.00386723]
1695,[0.00515474 0.00506197 0.00497298 0.00488751 0.00480534 0.00472624],"[5.44876803e-05 5.12481843e-05 4.82688089e-05 4.55286506e-05
 4.30079645e-05 4.06888783e-05]",[0.00460986 0.00454949 0.00449029 0.00443222 0.00437526 0.00431935]
1696,[0.00733756 0.00725412 0.00717341 0.00709524 0.00701945 0.0069459 ],"[4.91991271e-05 4.65060554e-05 4.40153452e-05 4.17116371e-05
 3.95793527e-05 3.76065198e-05]",[0.00684556 0.00678906 0.00673325 0.00667812 0.00662366 0.00656984]
1697,[0.00487769 0.00479166 0.0047092  0.00463008 0.0045541  0.00448106],"[5.06949552e-05 4.76374249e-05 4.48131286e-05 4.22039934e-05
 3.97931575e-05 3.75653956e-05]",[0.00437074 0.00431528 0.00426107 0.00420804 0.00415617 0.00410541]
1698,[0.0077116  0.00751257 0.00732831 0.00715729 0.00699819 0.00684979],"[6.78355203e-05 6.40016825e-05 6.06990436e-05 5.78597235e-05
 5.54248879e-05 5.33415295e-05]",[0.00703324 0.00687255 0.00672132 0.00657869 0.00644394 0.00631638]
1699,[0.00804314 0.0079707  0.00789995 0.0078308  0.00776315 0.00769693],"[3.44021310e-05 3.26743683e-05 3.10644747e-05 2.95639180e-05
 2.81656196e-05 2.68619869e-05]",[0.00769912 0.00764396 0.00758931 0.00753516 0.00748149 0.00742831]
1700,[0.01258573 0.01216812 0.01178951 0.01144506 0.01113054 0.01084238],"[4.77464408e-05 4.57490283e-05 4.46138219e-05 4.41814864e-05
 4.43181669e-05 4.49112609e-05]",[0.01210826 0.01171063 0.01134337 0.01100324 0.01068736 0.01039326]
1701,[0.00833274 0.00814826 0.00797461 0.00781084 0.00765613 0.00750972],"[4.84947405e-05 4.60154141e-05 4.39040204e-05 4.21168275e-05
 4.06152801e-05 3.93642616e-05]",[0.0078478  0.00768811 0.00753557 0.00738967 0.00724998 0.00711608]
1702,[0.00437246 0.00431557 0.00426086 0.00420817 0.00415737 0.00410832],"[3.45155633e-05 3.24858617e-05 3.06161192e-05 2.88935729e-05
 2.73064231e-05 2.58438387e-05]",[0.0040273  0.00399071 0.0039547  0.00391923 0.0038843  0.00384989]
1703,[0.00870721 0.00853515 0.00837331 0.00822075 0.00807665 0.00794024],"[5.59771069e-05 5.34157978e-05 5.11852274e-05 4.92453787e-05
 4.75611565e-05 4.61012006e-05]",[0.00814744 0.00800099 0.00786145 0.00772829 0.00760103 0.00747923]
1704,[0.0039984  0.00394122 0.003886   0.00383264 0.003781   0.00373101],"[2.99882220e-05 2.86075874e-05 2.73320363e-05 2.61530906e-05
 2.50631304e-05 2.40553855e-05]",[0.00369852 0.00365514 0.00361268 0.00357111 0.00353037 0.00349046]
1705,[0.01307392 0.01255432 0.012089   0.01167121 0.01129508 0.01095549],"[4.77201834e-05 4.62896810e-05 4.59208738e-05 4.64080635e-05
 4.75776533e-05 4.92819842e-05]",[0.01259672 0.01209143 0.01162979 0.01120713 0.01081931 0.01046267]
1706,[0.00456006 0.00448734 0.00441759 0.00435061 0.00428624 0.00422432],"[4.06138840e-05 3.87693319e-05 3.70661148e-05 3.54927694e-05
 3.40391963e-05 3.26958926e-05]",[0.00415392 0.00409965 0.00404693 0.00399568 0.00394585 0.00389736]
1707,[0.00464741 0.00459593 0.00454579 0.00449694 0.00444929 0.00440279],"[2.78448873e-05 2.64297293e-05 2.51078657e-05 2.38730005e-05
 2.27190280e-05 2.16405739e-05]",[0.00436896 0.00433163 0.00429471 0.00425821 0.0042221  0.00418638]
1708,[0.0044548  0.00439069 0.00432901 0.00426962 0.00421238 0.00415715],"[5.24949381e-05 4.96180275e-05 4.69388866e-05 4.44432722e-05
 4.21178404e-05 3.99504129e-05]",[0.00392985 0.00389451 0.00385962 0.00382519 0.0037912  0.00375764]
1709,[0.00840139 0.00827633 0.00815674 0.0080422  0.00793232 0.00782675],"[4.09956285e-05 3.88033367e-05 3.68396295e-05 3.50813561e-05
 3.35070037e-05 3.20984580e-05]",[0.00799143 0.0078883  0.00778835 0.00769139 0.00759725 0.00750576]
1710,[0.01049488 0.01031814 0.01015014 0.00999019 0.00983766 0.00969198],"[7.42061920e-05 6.94032336e-05 6.50791854e-05 6.11875658e-05
 5.76858536e-05 5.45367586e-05]",[0.00975282 0.00962411 0.00949935 0.00937832 0.0092608  0.00914661]
1711,[0.00637433 0.00628965 0.00620861 0.00613095 0.00605644 0.00598487],"[5.67526534e-05 5.32057089e-05 4.99425368e-05 4.69410531e-05
 4.41802389e-05 4.16408515e-05]",[0.0058068  0.0057576  0.00570918 0.00566153 0.00561463 0.00556846]
1712,[0.00864765 0.00854975 0.00845508 0.00836348 0.00827475 0.00818873],"[4.73887844e-05 4.47545734e-05 4.23246204e-05 4.00828559e-05
 3.80155834e-05 3.61081350e-05]",[0.00817377 0.0081022  0.00803184 0.00796265 0.0078946  0.00782765]
1713,[0.0037828  0.00372141 0.00366278 0.00360673 0.00355309 0.00350169],"[5.14542072e-05 4.82573536e-05 4.52943906e-05 4.25472056e-05
 4.00001654e-05 3.76375287e-05]",[0.00326826 0.00323883 0.00320983 0.00318126 0.00315309 0.00312532]
1714,[0.00565535 0.00555898 0.00546684 0.00537867 0.00529416 0.00521309],"[5.74143416e-05 5.42298223e-05 5.13024335e-05 4.86114386e-05
 4.61363618e-05 4.38596237e-05]",[0.00508121 0.00501668 0.00495382 0.00489255 0.0048328  0.0047745 ]
1715,[0.00586883 0.00578241 0.00570008 0.00562155 0.00554652 0.00547475],"[5.38297185e-05 5.01234951e-05 4.67362435e-05 4.36416973e-05
 4.08138806e-05 3.82305536e-05]",[0.00533053 0.00528118 0.00523272 0.00518514 0.00513838 0.00509245]
1716,[0.00530797 0.00522975 0.00515418 0.00508109 0.00501033 0.00494178],"[3.90255746e-05 3.69366781e-05 3.50051183e-05 3.32177678e-05
 3.15647630e-05 3.00350563e-05]",[0.00491772 0.00486039 0.00480413 0.00474891 0.00469469 0.00464143]
1717,[0.0064096  0.00632061 0.00623554 0.00615413 0.0060761  0.00600121],"[5.39413686e-05 5.05741795e-05 4.74876116e-05 4.46584742e-05
 4.20637896e-05 3.96841186e-05]",[0.00587019 0.00581486 0.00576067 0.00570755 0.00565546 0.00560437]
1718,[0.01251575 0.0122923  0.01208178 0.01188303 0.01169499 0.01151673],"[3.83438740e-05 3.66508832e-05 3.53460682e-05 3.43778564e-05
 3.37007369e-05 3.32740072e-05]",[0.01213231 0.01192579 0.01172832 0.01153925 0.01135798 0.01118399]
1719,[0.00682137 0.00667881 0.00654508 0.00641934 0.00630087 0.00618898],"[4.74909878e-05 4.46702133e-05 4.22076689e-05 4.00604988e-05
 3.81913052e-05 3.65664630e-05]",[0.00634646 0.0062321  0.006123   0.00601874 0.00591896 0.00582332]
1720,[0.00411293 0.00406142 0.00401163 0.00396344 0.00391676 0.00387152],"[3.79105994e-05 3.59674348e-05 3.41513070e-05 3.24528759e-05
 3.08642595e-05 2.93778522e-05]",[0.00373383 0.00370175 0.00367011 0.00363891 0.00360812 0.00357774]
1721,[0.00517001 0.00508396 0.00500155 0.00492253 0.0048467  0.00477382],"[5.75923975e-05 5.40780755e-05 5.08360537e-05 4.78446888e-05
 4.50840547e-05 4.25361315e-05]",[0.00459408 0.00454318 0.00449319 0.00444409 0.00439586 0.00434846]
1722,[0.00506707 0.00500328 0.00494186 0.00488264 0.0048255  0.0047703 ],"[4.57225066e-05 4.33601636e-05 4.11762291e-05 3.91564558e-05
 3.72882947e-05 3.55601972e-05]",[0.00460985 0.00456968 0.00453009 0.00449108 0.00445262 0.0044147 ]
1723,[0.00560858 0.00547873 0.00535762 0.0052444  0.0051383  0.00503864],"[3.91211406e-05 3.68296630e-05 3.48666280e-05 3.31909840e-05
 3.17659226e-05 3.05594532e-05]",[0.00521737 0.00511044 0.00500895 0.00491249 0.00482064 0.00473305]
1724,[0.00838712 0.00826522 0.00814864 0.008037   0.00792996 0.00782717],"[5.99541087e-05 5.62286655e-05 5.28448333e-05 4.97721155e-05
 4.69829242e-05 4.44510963e-05]",[0.00778758 0.00770293 0.00762019 0.00753928 0.00746013 0.00738266]
1725,[0.00714751 0.00701013 0.00688049 0.00675792 0.00664185 0.00653176],"[5.53141335e-05 5.19974188e-05 4.90424271e-05 4.64119030e-05
 4.40725559e-05 4.19947234e-05]",[0.00659437 0.00649016 0.00639007 0.00629381 0.00620113 0.00611181]
1726,[0.01612443 0.01558624 0.01509912 0.01465684 0.01425401 0.01388593],"[8.41044497e-05 7.87963695e-05 7.48032753e-05 7.19096398e-05
 6.99311520e-05 6.87100434e-05]",[0.01528338 0.01479828 0.01435108 0.01393775 0.0135547  0.01319883]
1727,[0.00729765 0.00721106 0.00712714 0.00704572 0.00696664 0.00688977],"[4.96984115e-05 4.69108898e-05 4.43244140e-05 4.19238828e-05
 3.96953626e-05 3.76260370e-05]",[0.00680066 0.00674195 0.0066839  0.00662648 0.00656969 0.00651351]
1728,[0.00666637 0.00655081 0.00644127 0.00633724 0.00623829 0.00614399],"[3.89668717e-05 3.68032969e-05 3.48924000e-05 3.32070107e-05
 3.17229826e-05 3.04184731e-05]",[0.0062767  0.00618278 0.00609235 0.00600517 0.00592106 0.00583981]
1729,[0.00462747 0.00454856 0.00447271 0.00439973 0.00432943 0.00426165],"[4.70992843e-05 4.42478254e-05 4.16119427e-05 3.91745933e-05
 3.69200891e-05 3.48343651e-05]",[0.00415648 0.00410608 0.00405659 0.00400798 0.00396023 0.00391331]
1730,[0.01160649 0.01134707 0.01110247 0.01087141 0.01065273 0.01044542],"[5.12546968e-05 4.92028234e-05 4.75163430e-05 4.61478559e-05
 4.50557173e-05 4.42022711e-05]",[0.01109395 0.01085505 0.01062731 0.01040993 0.01020218 0.0100034 ]
1731,[0.00373581 0.00368428 0.00363461 0.00358669 0.00354043 0.00349574],"[3.53844737e-05 3.34850472e-05 3.17166877e-05 3.00703066e-05
 2.85377517e-05 2.71110526e-05]",[0.00338196 0.00334943 0.00331744 0.00328599 0.00325505 0.00322463]
